period,respondent,respondent-name,fueltype,type-name,value,value-units
2022-10-24T08,CPLE,Duke Energy Progress East,SUN,Solar,-3,megawatthours
2022-10-24T09,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-24T10,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-24T11,CPLE,Duke Energy Progress East,SUN,Solar,-3,megawatthours
2022-10-24T12,CPLE,Duke Energy Progress East,SUN,Solar,31,megawatthours
2022-10-24T13,CPLE,Duke Energy Progress East,SUN,Solar,264,megawatthours
2022-10-24T14,CPLE,Duke Energy Progress East,SUN,Solar,880,megawatthours
2022-10-24T15,CPLE,Duke Energy Progress East,SUN,Solar,1547,megawatthours
2022-10-24T16,CPLE,Duke Energy Progress East,SUN,Solar,2022,megawatthours
2022-10-24T17,CPLE,Duke Energy Progress East,SUN,Solar,2270,megawatthours
2022-10-24T18,CPLE,Duke Energy Progress East,SUN,Solar,2299,megawatthours
2022-10-24T19,CPLE,Duke Energy Progress East,SUN,Solar,2232,megawatthours
2022-10-24T20,CPLE,Duke Energy Progress East,SUN,Solar,1949,megawatthours
2022-10-24T21,CPLE,Duke Energy Progress East,SUN,Solar,1407,megawatthours
2022-10-24T22,CPLE,Duke Energy Progress East,SUN,Solar,542,megawatthours
2022-10-24T23,CPLE,Duke Energy Progress East,SUN,Solar,41,megawatthours
2022-10-25T00,CPLE,Duke Energy Progress East,SUN,Solar,26,megawatthours
2022-10-25T01,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-25T02,CPLE,Duke Energy Progress East,SUN,Solar,-2,megawatthours
2022-10-25T03,CPLE,Duke Energy Progress East,SUN,Solar,-4,megawatthours
2022-10-25T04,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
2022-10-25T05,CPLE,Duke Energy Progress East,SUN,Solar,-3,megawatthours
2022-10-25T06,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
2022-10-25T07,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-25T08,CPLE,Duke Energy Progress East,SUN,Solar,-3,megawatthours
2022-10-25T09,CPLE,Duke Energy Progress East,SUN,Solar,-4,megawatthours
2022-10-25T10,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
2022-10-25T11,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-25T12,CPLE,Duke Energy Progress East,SUN,Solar,31,megawatthours
2022-10-25T13,CPLE,Duke Energy Progress East,SUN,Solar,219,megawatthours
2022-10-25T14,CPLE,Duke Energy Progress East,SUN,Solar,531,megawatthours
2022-10-25T15,CPLE,Duke Energy Progress East,SUN,Solar,855,megawatthours
2022-10-25T16,CPLE,Duke Energy Progress East,SUN,Solar,1314,megawatthours
2022-10-25T17,CPLE,Duke Energy Progress East,SUN,Solar,1559,megawatthours
2022-10-25T18,CPLE,Duke Energy Progress East,SUN,Solar,1704,megawatthours
2022-10-25T19,CPLE,Duke Energy Progress East,SUN,Solar,1858,megawatthours
2022-10-25T20,CPLE,Duke Energy Progress East,SUN,Solar,1846,megawatthours
2022-10-25T21,CPLE,Duke Energy Progress East,SUN,Solar,1330,megawatthours
2022-10-25T22,CPLE,Duke Energy Progress East,SUN,Solar,414,megawatthours
2022-10-25T23,CPLE,Duke Energy Progress East,SUN,Solar,39,megawatthours
2022-10-26T00,CPLE,Duke Energy Progress East,SUN,Solar,25,megawatthours
2022-10-26T01,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-26T02,CPLE,Duke Energy Progress East,SUN,Solar,-2,megawatthours
2022-10-26T03,CPLE,Duke Energy Progress East,SUN,Solar,-3,megawatthours
2022-10-26T04,CPLE,Duke Energy Progress East,SUN,Solar,-5,megawatthours
2022-10-26T05,CPLE,Duke Energy Progress East,SUN,Solar,-2,megawatthours
2022-10-26T06,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
2022-10-26T07,CPLE,Duke Energy Progress East,SUN,Solar,-2,megawatthours
2022-10-26T08,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-26T09,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
2022-10-26T10,CPLE,Duke Energy Progress East,SUN,Solar,-4,megawatthours
2022-10-26T11,CPLE,Duke Energy Progress East,SUN,Solar,-2,megawatthours
2022-10-26T12,CPLE,Duke Energy Progress East,SUN,Solar,13,megawatthours
2022-10-26T13,CPLE,Duke Energy Progress East,SUN,Solar,141,megawatthours
2022-10-26T14,CPLE,Duke Energy Progress East,SUN,Solar,355,megawatthours
2022-10-26T15,CPLE,Duke Energy Progress East,SUN,Solar,763,megawatthours
2022-10-26T16,CPLE,Duke Energy Progress East,SUN,Solar,1206,megawatthours
2022-10-26T17,CPLE,Duke Energy Progress East,SUN,Solar,1246,megawatthours
2022-10-26T18,CPLE,Duke Energy Progress East,SUN,Solar,1050,megawatthours
2022-10-26T19,CPLE,Duke Energy Progress East,SUN,Solar,826,megawatthours
2022-10-26T20,CPLE,Duke Energy Progress East,SUN,Solar,670,megawatthours
2022-10-26T21,CPLE,Duke Energy Progress East,SUN,Solar,530,megawatthours
2022-10-26T22,CPLE,Duke Energy Progress East,SUN,Solar,213,megawatthours
2022-10-26T23,CPLE,Duke Energy Progress East,SUN,Solar,17,megawatthours
2022-10-27T00,CPLE,Duke Energy Progress East,SUN,Solar,5,megawatthours
2022-10-27T01,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-27T02,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
2022-10-27T03,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
2022-10-27T04,CPLE,Duke Energy Progress East,SUN,Solar,-1,megawatthours
2022-10-27T05,CPLE,Duke Energy Progress East,SUN,Solar,-4,megawatthours
2022-10-27T06,CPLE,Duke Energy Progress East,SUN,Solar,0,megawatthours
