period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,gross-generation,generation-units,gross-generation-units
2017-12-01,58856,Pate Farm,SUN,Solar,NC,North Carolina,PV,537.74,539.85,megawatthours,megawatthours
2017-11-01,58531,North Carolina Solar Bethea I,SUN,Solar,NC,North Carolina,ALL,248.69,248.69,megawatthours,megawatthours
2017-11-01,58531,North Carolina Solar Bethea I,SUN,Solar,NC,North Carolina,PV,248.69,248.69,megawatthours,megawatthours
2017-11-01,58534,Westford Solar Park,SUN,Solar,MA,Massachusetts,ALL,268.45,268.5,megawatthours,megawatthours
2017-11-01,58534,Westford Solar Park,SUN,Solar,MA,Massachusetts,PV,268.45,268.5,megawatthours,megawatthours
2017-12-01,58956,Shankle Solar Center LLC,SUN,Solar,NC,North Carolina,ALL,539.3,539.3,megawatthours,megawatthours
2017-12-01,58956,Shankle Solar Center LLC,SUN,Solar,NC,North Carolina,PV,539.3,539.3,megawatthours,megawatthours
2017-12-01,58957,Graham Solar Center LLC,SUN,Solar,NC,North Carolina,ALL,546.24,546.24,megawatthours,megawatthours
2017-12-01,58957,Graham Solar Center LLC,SUN,Solar,NC,North Carolina,PV,546.24,546.24,megawatthours,megawatthours
2017-12-01,58958,Camelot Wind LLC,WND,Wind,MA,Massachusetts,ALL,311.57,313.44,megawatthours,megawatthours
2017-12-01,58958,Camelot Wind LLC,WND,Wind,MA,Massachusetts,WT,311.57,313.44,megawatthours,megawatthours
2017-12-01,58959,Butler Solar Power Project,SUN,Solar,MO,Missouri,ALL,202.0,206.0,megawatthours,megawatthours
2017-12-01,58959,Butler Solar Power Project,SUN,Solar,MO,Missouri,PV,202.0,206.0,megawatthours,megawatthours
2017-12-01,58644,Silver State Solar Power South,SUN,Solar,NV,Nevada,PV,40730.66,42039.07,megawatthours,megawatthours
2017-12-01,58646,Stateline Solar,SUN,Solar,CA,California,ALL,34079.92,34079.92,megawatthours,megawatthours
2017-12-01,58646,Stateline Solar,SUN,Solar,CA,California,PV,34079.92,34079.92,megawatthours,megawatthours
2017-12-01,58647,Port Richmond WWT Solar,SUN,Solar,NY,New York,ALL,69.4,69.4,megawatthours,megawatthours
2017-12-01,58647,Port Richmond WWT Solar,SUN,Solar,NY,New York,PV,69.4,69.4,megawatthours,megawatthours
2017-12-01,58649,Montgomery Solar LLC,SUN,Solar,NC,North Carolina,ALL,2266.17,2274.45,megawatthours,megawatthours
2017-12-01,58649,Montgomery Solar LLC,SUN,Solar,NC,North Carolina,PV,2266.17,2274.45,megawatthours,megawatthours
2017-12-01,58650,North Brookfield,SUN,Solar,MA,Massachusetts,ALL,146.58,146.95,megawatthours,megawatthours
2017-12-01,58650,North Brookfield,SUN,Solar,MA,Massachusetts,PV,146.58,146.95,megawatthours,megawatthours
2017-12-01,58651,Kalaeloa Renewable Energy Park,SUN,Solar,HI,Hawaii,ALL,433.19,437.57,megawatthours,megawatthours
2017-12-01,58651,Kalaeloa Renewable Energy Park,SUN,Solar,HI,Hawaii,PV,433.19,437.57,megawatthours,megawatthours
2017-12-01,58753,Summer Solar A2,SUN,Solar,CA,California,ALL,193.21,193.83,megawatthours,megawatthours
2017-12-01,58753,Summer Solar A2,SUN,Solar,CA,California,PV,193.21,193.83,megawatthours,megawatthours
2017-12-01,58754,Summer Solar B2,SUN,Solar,CA,California,ALL,195.49,196.11,megawatthours,megawatthours
2017-12-01,58754,Summer Solar B2,SUN,Solar,CA,California,PV,195.49,196.11,megawatthours,megawatthours
2017-12-01,58755,Summer Solar C2,SUN,Solar,CA,California,ALL,188.45,189.12,megawatthours,megawatthours
2017-12-01,58755,Summer Solar C2,SUN,Solar,CA,California,PV,188.45,189.12,megawatthours,megawatthours
2017-12-01,58756,Summer Solar D2,SUN,Solar,CA,California,ALL,115.39,116.06,megawatthours,megawatthours
2017-12-01,58756,Summer Solar D2,SUN,Solar,CA,California,PV,115.39,116.06,megawatthours,megawatthours
2017-12-01,58757,Summer North Solar,SUN,Solar,CA,California,ALL,816.17,816.84,megawatthours,megawatthours
2017-12-01,58757,Summer North Solar,SUN,Solar,CA,California,PV,816.17,816.84,megawatthours,megawatthours
2017-11-01,58495,"Progress Solar III, LLC",SUN,Solar,NC,North Carolina,ALL,427.23,429.95,megawatthours,megawatthours
2017-11-01,58495,"Progress Solar III, LLC",SUN,Solar,NC,North Carolina,PV,427.23,429.95,megawatthours,megawatthours
2017-11-01,58496,Lincoln Solar,SUN,Solar,IN,Indiana,ALL,136.29,136.94,megawatthours,megawatthours
2017-11-01,58496,Lincoln Solar,SUN,Solar,IN,Indiana,PV,136.29,136.94,megawatthours,megawatthours
2017-12-01,58859,Erwin Farm,SUN,Solar,NC,North Carolina,ALL,426.64,428.31,megawatthours,megawatthours
2017-12-01,58859,Erwin Farm,SUN,Solar,NC,North Carolina,PV,426.64,428.31,megawatthours,megawatthours
2017-12-01,58861,Sigmon Catawba Farm,SUN,Solar,NC,North Carolina,ALL,503.82,505.93,megawatthours,megawatthours
2017-12-01,58861,Sigmon Catawba Farm,SUN,Solar,NC,North Carolina,PV,503.82,505.93,megawatthours,megawatthours
2017-12-01,58862,Wagstaff Farm 1,SUN,Solar,NC,North Carolina,ALL,515.42,517.53,megawatthours,megawatthours
2017-12-01,58862,Wagstaff Farm 1,SUN,Solar,NC,North Carolina,PV,515.42,517.53,megawatthours,megawatthours
2017-12-01,58863,Waco Farm,SUN,Solar,NC,North Carolina,ALL,507.09,509.2,megawatthours,megawatthours
2017-12-01,58863,Waco Farm,SUN,Solar,NC,North Carolina,PV,507.09,509.2,megawatthours,megawatthours
2017-12-01,58864,Sunfish Farm,SUN,Solar,NC,North Carolina,ALL,546.85,548.74,megawatthours,megawatthours
2017-12-01,58864,Sunfish Farm,SUN,Solar,NC,North Carolina,PV,546.85,548.74,megawatthours,megawatthours
2017-11-01,58535,Pickering Solar,SUN,Solar,PA,Pennsylvania,ALL,130.31,130.31,megawatthours,megawatthours
2017-11-01,58535,Pickering Solar,SUN,Solar,PA,Pennsylvania,PV,130.31,130.31,megawatthours,megawatthours
2017-11-01,58536,Cornerstone Power Holmdel LLC,SUN,Solar,NJ,New Jersey,ALL,273.21,275.25,megawatthours,megawatthours
2017-11-01,58536,Cornerstone Power Holmdel LLC,SUN,Solar,NJ,New Jersey,PV,273.21,275.25,megawatthours,megawatthours
2017-12-01,58961,Oregon University System OIT Klamath Fal,SUN,Solar,OR,Oregon,ALL,152.69,152.69,megawatthours,megawatthours
2017-12-01,58961,Oregon University System OIT Klamath Fal,SUN,Solar,OR,Oregon,PV,152.69,152.69,megawatthours,megawatthours
2017-12-01,58963,Las Virgenes Municipal Water District,SUN,Solar,CA,California,ALL,104.15,104.15,megawatthours,megawatthours
2017-12-01,58963,Las Virgenes Municipal Water District,SUN,Solar,CA,California,PV,104.15,104.15,megawatthours,megawatthours
2017-12-01,58964,Technology Drive Solar,SUN,Solar,VT,Vermont,ALL,102.9,102.9,megawatthours,megawatthours
2017-12-01,58964,Technology Drive Solar,SUN,Solar,VT,Vermont,PV,102.9,102.9,megawatthours,megawatthours
2017-12-01,58965,"Thunder Spirit Wind, LLC",WND,Wind,ND,North Dakota,ALL,41011.24,41026.18,megawatthours,megawatthours
2017-12-01,58965,"Thunder Spirit Wind, LLC",WND,Wind,ND,North Dakota,WT,41011.24,41026.18,megawatthours,megawatthours
2017-12-01,58653,Jersey Gardens Phase 1,SUN,Solar,NJ,New Jersey,ALL,91.35,91.35,megawatthours,megawatthours
2017-12-01,58653,Jersey Gardens Phase 1,SUN,Solar,NJ,New Jersey,PV,91.35,91.35,megawatthours,megawatthours
2017-12-01,58654,Jersey Gardens Phase 2,SUN,Solar,NJ,New Jersey,ALL,128.95,128.95,megawatthours,megawatthours
2017-12-01,58654,Jersey Gardens Phase 2,SUN,Solar,NJ,New Jersey,PV,128.95,128.95,megawatthours,megawatthours
2017-12-01,58655,Waihonu North Solar,SUN,Solar,HI,Hawaii,ALL,523.89,529.16,megawatthours,megawatthours
2017-12-01,58655,Waihonu North Solar,SUN,Solar,HI,Hawaii,PV,523.89,529.16,megawatthours,megawatthours
2017-12-01,58656,Waihonu South Solar,SUN,Solar,HI,Hawaii,ALL,173.27,175.03,megawatthours,megawatthours
2017-12-01,58656,Waihonu South Solar,SUN,Solar,HI,Hawaii,PV,173.27,175.03,megawatthours,megawatthours
2017-12-01,58657,Odell Wind Farm,WND,Wind,MN,Minnesota,ALL,81655.07,81655.07,megawatthours,megawatthours
2017-12-01,58657,Odell Wind Farm,WND,Wind,MN,Minnesota,WT,81655.07,81655.07,megawatthours,megawatthours
2017-12-01,58658,Courtenay Wind Farm,WND,Wind,ND,North Dakota,ALL,78426.0,78461.0,megawatthours,megawatthours
2017-12-01,58658,Courtenay Wind Farm,WND,Wind,ND,North Dakota,WT,78426.0,78461.0,megawatthours,megawatthours
2017-12-01,58659,Aloha Solar Energy Fund 1 PK1,SUN,Solar,HI,Hawaii,ALL,465.57,465.57,megawatthours,megawatthours
2017-12-01,58659,Aloha Solar Energy Fund 1 PK1,SUN,Solar,HI,Hawaii,PV,465.57,465.57,megawatthours,megawatthours
2017-12-01,58761,Expressway Solar A,SUN,Solar,CA,California,ALL,249.69,251.04,megawatthours,megawatthours
2017-12-01,58761,Expressway Solar A,SUN,Solar,CA,California,PV,249.69,251.04,megawatthours,megawatthours
2017-12-01,58762,Expressway Solar B,SUN,Solar,CA,California,ALL,222.85,223.73,megawatthours,megawatthours
2017-12-01,58762,Expressway Solar B,SUN,Solar,CA,California,PV,222.85,223.73,megawatthours,megawatthours
2017-12-01,58763,Expressway Solar C2,SUN,Solar,CA,California,ALL,182.64,183.21,megawatthours,megawatthours
2017-12-01,58763,Expressway Solar C2,SUN,Solar,CA,California,PV,182.64,183.21,megawatthours,megawatthours
2017-12-01,58765,Miami Wind Energy Center,WND,Wind,TX,Texas,ALL,96596.0,96596.0,megawatthours,megawatthours
2017-12-01,58765,Miami Wind Energy Center,WND,Wind,TX,Texas,WT,96596.0,96596.0,megawatthours,megawatthours
2017-12-01,58766,Wake Wind Energy Center,WND,Wind,TX,Texas,ALL,75579.58,75579.58,megawatthours,megawatthours
2017-12-01,58766,Wake Wind Energy Center,WND,Wind,TX,Texas,WT,75579.58,75579.58,megawatthours,megawatthours
2017-11-01,58498,Rosamond One,SUN,Solar,CA,California,ALL,3133.24,3133.24,megawatthours,megawatthours
2017-11-01,58498,Rosamond One,SUN,Solar,CA,California,PV,3133.24,3133.24,megawatthours,megawatthours
2017-11-01,58499,Rosamond Two,SUN,Solar,CA,California,ALL,2691.98,2691.98,megawatthours,megawatthours
2017-12-01,58866,Garrell Solar Farm,SUN,Solar,NC,North Carolina,ALL,412.93,414.59,megawatthours,megawatthours
2017-12-01,58866,Garrell Solar Farm,SUN,Solar,NC,North Carolina,PV,412.93,414.59,megawatthours,megawatthours
2017-12-01,58867,Angier Farm,SUN,Solar,NC,North Carolina,ALL,450.9,453.46,megawatthours,megawatthours
2017-12-01,58867,Angier Farm,SUN,Solar,NC,North Carolina,PV,450.9,453.46,megawatthours,megawatthours
2017-12-01,58868,Bladenboro Farm,SUN,Solar,NC,North Carolina,ALL,493.71,495.88,megawatthours,megawatthours
2017-12-01,58868,Bladenboro Farm,SUN,Solar,NC,North Carolina,PV,493.71,495.88,megawatthours,megawatthours
2017-12-01,58871,Berkley East Solar LLC,SUN,Solar,MA,Massachusetts,ALL,172.66,172.66,megawatthours,megawatthours
2017-12-01,58871,Berkley East Solar LLC,SUN,Solar,MA,Massachusetts,PV,172.66,172.66,megawatthours,megawatthours
2017-12-01,58872,Bison 4 Wind Energy Center,WND,Wind,ND,North Dakota,ALL,80507.54,80698.82,megawatthours,megawatthours
2017-12-01,58872,Bison 4 Wind Energy Center,WND,Wind,ND,North Dakota,WT,80507.54,80698.82,megawatthours,megawatthours
2017-11-01,58537,OCI Alamo Solar I,SUN,Solar,TX,Texas,ALL,4476.1,4524.24,megawatthours,megawatthours
2017-11-01,58537,OCI Alamo Solar I,SUN,Solar,TX,Texas,PV,4476.1,4524.24,megawatthours,megawatthours
2017-11-01,58538,PCSP3 Airport,SUN,Solar,NC,North Carolina,ALL,282.11,282.11,megawatthours,megawatthours
2017-11-01,58538,PCSP3 Airport,SUN,Solar,NC,North Carolina,PV,282.11,282.11,megawatthours,megawatthours
2017-11-01,58539,Lake Pleasant WTP,SUN,Solar,AZ,Arizona,ALL,782.63,782.63,megawatthours,megawatthours
2017-12-01,58966,Fairfield Wind,WND,Wind,MT,Montana,ALL,3082.9,3093.56,megawatthours,megawatthours
2017-12-01,58966,Fairfield Wind,WND,Wind,MT,Montana,WT,3082.9,3093.56,megawatthours,megawatthours
2017-12-01,58972,Fort Huachuca Solar PV Project,SUN,Solar,AZ,Arizona,ALL,1768.64,1768.64,megawatthours,megawatthours
2017-12-01,58972,Fort Huachuca Solar PV Project,SUN,Solar,AZ,Arizona,PV,1768.64,1768.64,megawatthours,megawatthours
2017-12-01,58973,White River Solar 2,SUN,Solar,CA,California,ALL,2651.66,2651.66,megawatthours,megawatthours
2017-12-01,58973,White River Solar 2,SUN,Solar,CA,California,PV,2651.66,2651.66,megawatthours,megawatthours
2017-12-01,58974,Fairview Farms Solar,SUN,Solar,MA,Massachusetts,ALL,103.88,103.88,megawatthours,megawatthours
2017-12-01,58974,Fairview Farms Solar,SUN,Solar,MA,Massachusetts,PV,103.88,103.88,megawatthours,megawatthours
2017-12-01,58660,Utah Red Hills Renewable Energy Park,SUN,Solar,UT,Utah,ALL,10811.49,10811.49,megawatthours,megawatthours
2017-12-01,58660,Utah Red Hills Renewable Energy Park,SUN,Solar,UT,Utah,PV,10811.49,10811.49,megawatthours,megawatthours
2017-12-01,58661,Cape Cod Air Force Station - 6 SWS,WND,Wind,MA,Massachusetts,ALL,612.0,614.0,megawatthours,megawatthours
2017-12-01,58661,Cape Cod Air Force Station - 6 SWS,WND,Wind,MA,Massachusetts,WT,612.0,614.0,megawatthours,megawatthours
2017-12-01,58665,"Celina Solar Project #1, LLC",SUN,Solar,OH,Ohio,ALL,205.91,207.95,megawatthours,megawatthours
2017-12-01,58665,"Celina Solar Project #1, LLC",SUN,Solar,OH,Ohio,PV,205.91,207.95,megawatthours,megawatthours
2017-12-01,58666,Alexander Wind Farm LLC,WND,Wind,KS,Kansas,ALL,19386.27,19781.88,megawatthours,megawatthours
2017-12-01,58666,Alexander Wind Farm LLC,WND,Wind,KS,Kansas,WT,19386.27,19781.88,megawatthours,megawatthours
2017-12-01,58767,Buckeye Wind Energy Center,WND,Wind,KS,Kansas,ALL,80069.0,80069.0,megawatthours,megawatthours
2017-12-01,58767,Buckeye Wind Energy Center,WND,Wind,KS,Kansas,WT,80069.0,80069.0,megawatthours,megawatthours
2017-12-01,58768,Marsh Hill Wind Farm,WND,Wind,NY,New York,ALL,3382.39,3382.39,megawatthours,megawatthours
2017-12-01,58768,Marsh Hill Wind Farm,WND,Wind,NY,New York,WT,3382.39,3382.39,megawatthours,megawatthours
2017-12-01,58769,Spring Canyon Expansion Wind Energy Ctr,WND,Wind,CO,Colorado,ALL,24286.86,24286.86,megawatthours,megawatthours
2017-12-01,58769,Spring Canyon Expansion Wind Energy Ctr,WND,Wind,CO,Colorado,WT,24286.86,24286.86,megawatthours,megawatthours
2017-12-01,58770,Maywood Photovoltaic Project,SUN,Solar,IN,Indiana,ALL,495.04,500.04,megawatthours,megawatthours
2017-12-01,58770,Maywood Photovoltaic Project,SUN,Solar,IN,Indiana,PV,495.04,500.04,megawatthours,megawatthours
2017-12-01,58771,Roosevelt County,WND,Wind,NM,New Mexico,ALL,96897.0,98464.0,megawatthours,megawatthours
2017-12-01,58771,Roosevelt County,WND,Wind,NM,New Mexico,WT,96897.0,98464.0,megawatthours,megawatthours
2017-12-01,58772,Longhorn Wind,WND,Wind,TX,Texas,ALL,59330.0,60334.0,megawatthours,megawatthours
2017-12-01,58772,Longhorn Wind,WND,Wind,TX,Texas,WT,59330.0,60334.0,megawatthours,megawatthours
2017-11-01,58499,Rosamond Two,SUN,Solar,CA,California,PV,2691.98,2691.98,megawatthours,megawatthours
2017-11-01,58500,Rio Grande Solar,SUN,Solar,CA,California,ALL,636.62,636.62,megawatthours,megawatthours
2017-11-01,58500,Rio Grande Solar,SUN,Solar,CA,California,PV,636.62,636.62,megawatthours,megawatthours
2017-11-01,58501,Gillespie 1,SUN,Solar,AZ,Arizona,ALL,2224.01,2224.01,megawatthours,megawatthours
2017-11-01,58501,Gillespie 1,SUN,Solar,AZ,Arizona,PV,2224.01,2224.01,megawatthours,megawatthours
2017-11-01,58502,Columbia 3,SUN,Solar,CA,California,ALL,1371.63,1371.63,megawatthours,megawatthours
2017-11-01,58502,Columbia 3,SUN,Solar,CA,California,PV,1371.63,1371.63,megawatthours,megawatthours
2017-12-01,58874,Dement Farm LLC,SUN,Solar,NC,North Carolina,ALL,508.04,510.2,megawatthours,megawatthours
2017-12-01,58874,Dement Farm LLC,SUN,Solar,NC,North Carolina,PV,508.04,510.2,megawatthours,megawatthours
2017-12-01,58877,Kinsley Landfill Solar,SUN,Solar,NJ,New Jersey,ALL,568.3,572.52,megawatthours,megawatthours
2017-12-01,58877,Kinsley Landfill Solar,SUN,Solar,NJ,New Jersey,PV,568.3,572.52,megawatthours,megawatthours
2017-12-01,58879,Duplin Solar LLC,SUN,Solar,NC,North Carolina,ALL,526.58,528.75,megawatthours,megawatthours
2017-12-01,58879,Duplin Solar LLC,SUN,Solar,NC,North Carolina,PV,526.58,528.75,megawatthours,megawatthours
2017-12-01,58880,North Carolina Solar III LLC,SUN,Solar,NC,North Carolina,ALL,526.75,528.86,megawatthours,megawatthours
2017-12-01,58880,North Carolina Solar III LLC,SUN,Solar,NC,North Carolina,PV,526.75,528.86,megawatthours,megawatthours
2017-11-01,58539,Lake Pleasant WTP,SUN,Solar,AZ,Arizona,PV,782.63,782.63,megawatthours,megawatthours
2017-11-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,ALL,100.87,101.88,megawatthours,megawatthours
2017-11-01,58540,Silver City WWTP PV Project,SUN,Solar,NM,New Mexico,PV,100.87,101.88,megawatthours,megawatthours
2017-11-01,58541,SunGen Sharon 1 LLC,SUN,Solar,VT,Vermont,ALL,131.45,131.45,megawatthours,megawatthours
2017-11-01,58541,SunGen Sharon 1 LLC,SUN,Solar,VT,Vermont,PV,131.45,131.45,megawatthours,megawatthours
2017-12-01,58975,Henrietta Solar Project,SUN,Solar,CA,California,ALL,12959.8,12959.8,megawatthours,megawatthours
2017-12-01,58975,Henrietta Solar Project,SUN,Solar,CA,California,PV,12959.8,12959.8,megawatthours,megawatthours
2017-12-01,58667,Biscoe Solar LLC,SUN,Solar,NC,North Carolina,ALL,511.65,511.65,megawatthours,megawatthours
2017-12-01,58667,Biscoe Solar LLC,SUN,Solar,NC,North Carolina,PV,511.65,511.65,megawatthours,megawatthours
2017-12-01,58668,Rockwell Solar LLC,SUN,Solar,NC,North Carolina,ALL,338.69,340.75,megawatthours,megawatthours
2017-12-01,58668,Rockwell Solar LLC,SUN,Solar,NC,North Carolina,PV,338.69,340.75,megawatthours,megawatthours
2017-12-01,58669,Selma Solar LLC,SUN,Solar,NC,North Carolina,ALL,522.03,522.03,megawatthours,megawatthours
2017-12-01,58669,Selma Solar LLC,SUN,Solar,NC,North Carolina,PV,522.03,522.03,megawatthours,megawatthours
2017-12-01,58670,Turkey Branch Solar LLC,SUN,Solar,NC,North Carolina,ALL,538.69,538.69,megawatthours,megawatthours
2017-12-01,58670,Turkey Branch Solar LLC,SUN,Solar,NC,North Carolina,PV,538.69,538.69,megawatthours,megawatthours
2017-12-01,58673,Gates Solar LLC,SUN,Solar,NC,North Carolina,ALL,511.7,514.98,megawatthours,megawatthours
2017-12-01,58673,Gates Solar LLC,SUN,Solar,NC,North Carolina,PV,511.7,514.98,megawatthours,megawatthours
2017-12-01,58674,Cirrus Solar LLC,SUN,Solar,NC,North Carolina,ALL,509.26,512.2,megawatthours,megawatthours
2017-12-01,58674,Cirrus Solar LLC,SUN,Solar,NC,North Carolina,PV,509.26,512.2,megawatthours,megawatthours
2017-12-01,58773,TX Hereford Wind,WND,Wind,TX,Texas,ALL,62225.0,63029.0,megawatthours,megawatthours
2017-12-01,58773,TX Hereford Wind,WND,Wind,TX,Texas,WT,62225.0,63029.0,megawatthours,megawatthours
2017-12-01,58774,Spinning Spur Wind II,WND,Wind,TX,Texas,ALL,44584.94,45575.77,megawatthours,megawatthours
2017-12-01,58774,Spinning Spur Wind II,WND,Wind,TX,Texas,WT,44584.94,45575.77,megawatthours,megawatthours
2017-12-01,58775,Spinning Spur Wind III,WND,Wind,TX,Texas,ALL,60654.48,62086.14,megawatthours,megawatthours
2017-12-01,58775,Spinning Spur Wind III,WND,Wind,TX,Texas,WT,60654.48,62086.14,megawatthours,megawatthours
2017-12-01,58782,Sonne One,SUN,Solar,NC,North Carolina,ALL,571.67,573.55,megawatthours,megawatthours
2017-12-01,58782,Sonne One,SUN,Solar,NC,North Carolina,PV,571.67,573.55,megawatthours,megawatthours
2017-11-01,58504,Livingston Solar Farm,SUN,Solar,NJ,New Jersey,ALL,86.83,86.83,megawatthours,megawatthours
2017-12-01,58881,County College of Morris,SUN,Solar,NJ,New Jersey,ALL,161.59,161.59,megawatthours,megawatthours
2017-12-01,58881,County College of Morris,SUN,Solar,NJ,New Jersey,PV,161.59,161.59,megawatthours,megawatthours
2017-12-01,58882,Mercer County Community College,SUN,Solar,NJ,New Jersey,ALL,436.47,436.47,megawatthours,megawatthours
2017-12-01,58882,Mercer County Community College,SUN,Solar,NJ,New Jersey,PV,436.47,436.47,megawatthours,megawatthours
2017-12-01,58883,Highland Wind Project (IA),WND,Wind,IA,Iowa,ALL,172051.0,172165.0,megawatthours,megawatthours
2017-12-01,58883,Highland Wind Project (IA),WND,Wind,IA,Iowa,WT,172051.0,172165.0,megawatthours,megawatthours
2017-12-01,58884,Lundgren Wind Project,WND,Wind,IA,Iowa,ALL,86271.18,86383.46,megawatthours,megawatthours
2017-12-01,58884,Lundgren Wind Project,WND,Wind,IA,Iowa,WT,86271.18,86383.46,megawatthours,megawatthours
2017-12-01,58885,Macksburg Wind Project,WND,Wind,IA,Iowa,ALL,35358.18,35414.66,megawatthours,megawatthours
2017-12-01,58885,Macksburg Wind Project,WND,Wind,IA,Iowa,WT,35358.18,35414.66,megawatthours,megawatthours
2017-11-01,58542,"Desert Sunlight 250, LLC",SUN,Solar,CA,California,ALL,33585.98,33790.48,megawatthours,megawatthours
2017-11-01,58542,"Desert Sunlight 250, LLC",SUN,Solar,CA,California,PV,33585.98,33790.48,megawatthours,megawatthours
2017-11-01,58543,"Gilbert Solar Facility I, LLC",SUN,Solar,AZ,Arizona,ALL,216.69,216.69,megawatthours,megawatthours
2017-11-01,58543,"Gilbert Solar Facility I, LLC",SUN,Solar,AZ,Arizona,PV,216.69,216.69,megawatthours,megawatthours
2017-12-01,58981,"Broken Bow Wind II, LLC",WND,Wind,NE,Nebraska,ALL,29311.93,29864.82,megawatthours,megawatthours
2017-12-01,58981,"Broken Bow Wind II, LLC",WND,Wind,NE,Nebraska,WT,29311.93,29864.82,megawatthours,megawatthours
