period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2022-10-25,TEPC,Tucson Electric Power,SUN,Solar,Pacific,Pacific,2932,megawatthours
2022-10-28,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Central,Central,64,megawatthours
2022-10-28,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Central,Central,1020,megawatthours
2022-10-27,PACE,PacifiCorp East,SUN,Solar,Pacific,Pacific,10540,megawatthours
2022-10-28,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Eastern,Eastern,7718,megawatthours
2022-10-28,NE,New England,SUN,Solar,Eastern,Eastern,2780,megawatthours
2022-10-27,MIDW,Midwest,SUN,Solar,Arizona,Arizona,14832,megawatthours
2022-10-27,SEC,Seminole Electric Cooperative,SUN,Solar,Arizona,Arizona,9,megawatthours
2022-10-27,FLA,Florida,SUN,Solar,Mountain,Mountain,30852,megawatthours
2022-10-28,PNM,Public Service Company of New Mexico,SUN,Solar,Mountain,Mountain,3432,megawatthours
2022-10-28,NEVP,Nevada Power Company,SUN,Solar,Arizona,Arizona,15470,megawatthours
2022-10-27,US48,United States Lower 48,SUN,Solar,Central,Central,315724,megawatthours
2022-10-24,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Mountain,Mountain,5176,megawatthours
2022-10-24,SWPP,Southwest Power Pool,SUN,Solar,Mountain,Mountain,728,megawatthours
2022-10-24,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Mountain,Mountain,9552,megawatthours
2022-10-24,ISNE,ISO New England,SUN,Solar,Mountain,Mountain,380,megawatthours
2022-10-24,TAL,City of Tallahassee,SUN,Solar,Central,Central,371,megawatthours
2022-10-24,TAL,City of Tallahassee,SUN,Solar,Pacific,Pacific,371,megawatthours
2022-10-25,NW,Northwest,SUN,Solar,Central,Central,33742,megawatthours
2022-10-25,BANC,Balancing Authority of Northern California,SUN,Solar,Pacific,Pacific,1232,megawatthours
2022-10-24,CENT,Central,SUN,Solar,Arizona,Arizona,728,megawatthours
2022-10-27,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Pacific,Pacific,10149,megawatthours
2022-10-28,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Eastern,Eastern,7229,megawatthours
2022-10-27,TEC,Tampa Electric Company,SUN,Solar,Central,Central,3116,megawatthours
2022-10-27,PJM,"PJM Interconnection, LLC",SUN,Solar,Arizona,Arizona,21008,megawatthours
2022-10-28,AVA,Avista Corporation,SUN,Solar,Eastern,Eastern,28,megawatthours
2022-10-28,NW,Northwest,SUN,Solar,Eastern,Eastern,38959,megawatthours
2022-10-27,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Pacific,Pacific,14756,megawatthours
2022-10-28,SW,Southwest,SUN,Solar,Central,Central,16372,megawatthours
2022-10-28,AVA,Avista Corporation,SUN,Solar,Mountain,Mountain,28,megawatthours
2022-10-28,PNM,Public Service Company of New Mexico,SUN,Solar,Pacific,Pacific,3432,megawatthours
2022-10-28,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Mountain,Mountain,7229,megawatthours
2022-10-28,IPCO,Idaho Power Company,SUN,Solar,Pacific,Pacific,1208,megawatthours
2022-10-28,FLA,Florida,SUN,Solar,Eastern,Eastern,26867,megawatthours
2022-10-28,AVA,Avista Corporation,SUN,Solar,Arizona,Arizona,28,megawatthours
2022-10-28,SWPP,Southwest Power Pool,SUN,Solar,Central,Central,1296,megawatthours
2022-10-25,AVA,Avista Corporation,SUN,Solar,Arizona,Arizona,35,megawatthours
2022-10-25,SE,Southeast,SUN,Solar,Central,Central,7937,megawatthours
2022-10-24,MIDA,Mid-Atlantic,SUN,Solar,Pacific,Pacific,14191,megawatthours
2022-10-25,PNM,Public Service Company of New Mexico,SUN,Solar,Eastern,Eastern,3562,megawatthours
2022-10-24,PACE,PacifiCorp East,SUN,Solar,Pacific,Pacific,11877,megawatthours
2022-10-24,TEX,Texas,SUN,Solar,Pacific,Pacific,43676,megawatthours
2022-10-24,CPLW,Duke Energy Progress West,SUN,Solar,Central,Central,0,megawatthours
2022-10-25,SW,Southwest,SUN,Solar,Central,Central,16464,megawatthours
2022-10-25,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Mountain,Mountain,27,megawatthours
2022-10-24,TVA,Tennessee Valley Authority,SUN,Solar,Pacific,Pacific,3631,megawatthours
2022-10-24,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Pacific,Pacific,5176,megawatthours
2022-10-25,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Eastern,Eastern,5765,megawatthours
2022-10-25,CISO,California Independent System Operator,SUN,Solar,Eastern,Eastern,92307,megawatthours
2022-10-25,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Eastern,Eastern,1607,megawatthours
2022-10-24,SC,South Carolina Public Service Authority,SUN,Solar,Pacific,Pacific,399,megawatthours
2022-10-24,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Pacific,Pacific,6517,megawatthours
2022-10-25,AZPS,Arizona Public Service Company,SUN,Solar,Arizona,Arizona,4247,megawatthours
2022-10-25,CPLE,Duke Energy Progress East,SUN,Solar,Eastern,Eastern,11702,megawatthours
2022-10-28,PSCO,Public Service Company of Colorado,SUN,Solar,Mountain,Mountain,6114,megawatthours
2022-10-28,CPLE,Duke Energy Progress East,SUN,Solar,Eastern,Eastern,7699,megawatthours
2022-10-28,BANC,Balancing Authority of Northern California,SUN,Solar,Central,Central,973,megawatthours
2022-10-27,CAR,Carolinas,SUN,Solar,Arizona,Arizona,24604,megawatthours
2022-10-28,PNM,Public Service Company of New Mexico,SUN,Solar,Central,Central,3431,megawatthours
2022-10-28,CENT,Central,SUN,Solar,Eastern,Eastern,1296,megawatthours
2022-10-28,SC,South Carolina Public Service Authority,SUN,Solar,Eastern,Eastern,417,megawatthours
2022-10-28,TEPC,Tucson Electric Power,SUN,Solar,Central,Central,2975,megawatthours
2022-10-28,SW,Southwest,SUN,Solar,Arizona,Arizona,16316,megawatthours
2022-10-28,CISO,California Independent System Operator,SUN,Solar,Mountain,Mountain,88338,megawatthours
2022-10-25,NEVP,Nevada Power Company,SUN,Solar,Eastern,Eastern,14510,megawatthours
2022-10-25,MIDW,Midwest,SUN,Solar,Eastern,Eastern,5802,megawatthours
2022-10-24,NW,Northwest,SUN,Solar,Pacific,Pacific,35756,megawatthours
2022-10-24,CPLE,Duke Energy Progress East,SUN,Solar,Pacific,Pacific,15491,megawatthours
2022-10-24,FLA,Florida,SUN,Solar,Arizona,Arizona,33090,megawatthours
2022-10-24,CPLE,Duke Energy Progress East,SUN,Solar,Central,Central,15489,megawatthours
2022-10-25,CENT,Central,SUN,Solar,Eastern,Eastern,1551,megawatthours
2022-10-25,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Mountain,Mountain,3333,megawatthours
2022-10-24,NYIS,New York Independent System Operator,SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-24,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Pacific,Pacific,43676,megawatthours
2022-10-25,IPCO,Idaho Power Company,SUN,Solar,Eastern,Eastern,1417,megawatthours
2022-10-25,PSCO,Public Service Company of Colorado,SUN,Solar,Central,Central,5459,megawatthours
2022-10-25,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Arizona,Arizona,1038,megawatthours
2022-10-24,MIDA,Mid-Atlantic,SUN,Solar,Central,Central,14219,megawatthours
2022-10-28,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Central,Central,14800,megawatthours
2022-10-28,EPE,El Paso Electric Company,SUN,Solar,Pacific,Pacific,821,megawatthours
2022-10-28,SW,Southwest,SUN,Solar,Pacific,Pacific,16316,megawatthours
2022-10-28,BPAT,Bonneville Power Administration,SUN,Solar,Pacific,Pacific,512,megawatthours
2022-10-27,TVA,Tennessee Valley Authority,SUN,Solar,Arizona,Arizona,4441,megawatthours
2022-10-27,NE,New England,SUN,Solar,Pacific,Pacific,3093,megawatthours
2022-10-27,TEX,Texas,SUN,Solar,Mountain,Mountain,49457,megawatthours
2022-10-27,SE,Southeast,SUN,Solar,Arizona,Arizona,10149,megawatthours
2022-10-28,PACW,PacifiCorp West,SUN,Solar,Pacific,Pacific,1272,megawatthours
2022-10-28,TEN,Tennessee,SUN,Solar,Eastern,Eastern,3677,megawatthours
2022-10-28,US48,United States Lower 48,SUN,Solar,Eastern,Eastern,274237,megawatthours
2022-10-28,TEX,Texas,SUN,Solar,Eastern,Eastern,31220,megawatthours
2022-10-27,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Arizona,Arizona,49457,megawatthours
2022-10-28,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Central,Central,1219,megawatthours
2022-10-27,DUK,Duke Energy Carolinas,SUN,Solar,Central,Central,5517,megawatthours
2022-10-27,FPL,Florida Power & Light Co.,SUN,Solar,Pacific,Pacific,21417,megawatthours
2022-10-27,JEA,JEA,SUN,Solar,Arizona,Arizona,212,megawatthours
2022-10-28,TEPC,Tucson Electric Power,SUN,Solar,Arizona,Arizona,2975,megawatthours
2022-10-24,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Mountain,Mountain,66,megawatthours
2022-10-25,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Pacific,Pacific,27,megawatthours
2022-10-24,FPL,Florida Power & Light Co.,SUN,Solar,Arizona,Arizona,22279,megawatthours
2022-10-24,TAL,City of Tallahassee,SUN,Solar,Mountain,Mountain,371,megawatthours
2022-10-25,PACW,PacifiCorp West,SUN,Solar,Mountain,Mountain,1629,megawatthours
2022-10-25,SEC,Seminole Electric Cooperative,SUN,Solar,Eastern,Eastern,11,megawatthours
2022-10-25,NWMT,NorthWestern Corporation,SUN,Solar,Central,Central,67,megawatthours
2022-10-25,AVA,Avista Corporation,SUN,Solar,Pacific,Pacific,35,megawatthours
2022-10-24,SWPP,Southwest Power Pool,SUN,Solar,Pacific,Pacific,728,megawatthours
2022-10-24,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Arizona,Arizona,9552,megawatthours
2022-10-24,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Arizona,Arizona,6517,megawatthours
2022-10-25,CAL,California,SUN,Solar,Mountain,Mountain,105251,megawatthours
2022-10-25,CAL,California,SUN,Solar,Central,Central,105251,megawatthours
2022-10-25,PACE,PacifiCorp East,SUN,Solar,Mountain,Mountain,7853,megawatthours
2022-10-25,TEC,Tampa Electric Company,SUN,Solar,Eastern,Eastern,3823,megawatthours
2022-10-25,TAL,City of Tallahassee,SUN,Solar,Eastern,Eastern,254,megawatthours
2022-10-27,JEA,JEA,SUN,Solar,Central,Central,212,megawatthours
2022-10-28,AZPS,Arizona Public Service Company,SUN,Solar,Eastern,Eastern,4311,megawatthours
2022-10-27,DUK,Duke Energy Carolinas,SUN,Solar,Arizona,Arizona,5519,megawatthours
2022-10-28,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Eastern,Eastern,31220,megawatthours
2022-10-28,AZPS,Arizona Public Service Company,SUN,Solar,Mountain,Mountain,4244,megawatthours
2022-10-28,EPE,El Paso Electric Company,SUN,Solar,Central,Central,821,megawatthours
2022-10-27,NY,New York,SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-28,CISO,California Independent System Operator,SUN,Solar,Pacific,Pacific,88338,megawatthours
2022-10-27,FMPP,Florida Municipal Power Pool,SUN,Solar,Central,Central,901,megawatthours
2022-10-27,NW,Northwest,SUN,Solar,Pacific,Pacific,34315,megawatthours
2022-10-27,CPLW,Duke Energy Progress West,SUN,Solar,Central,Central,4,megawatthours
2022-10-27,TEX,Texas,SUN,Solar,Pacific,Pacific,49457,megawatthours
2022-10-25,SW,Southwest,SUN,Solar,Eastern,Eastern,16448,megawatthours
2022-10-24,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Arizona,Arizona,43676,megawatthours
2022-10-24,TEN,Tennessee,SUN,Solar,Arizona,Arizona,3631,megawatthours
2022-10-24,SWPP,Southwest Power Pool,SUN,Solar,Arizona,Arizona,728,megawatthours
2022-10-24,DUK,Duke Energy Carolinas,SUN,Solar,Central,Central,5927,megawatthours
2022-10-24,CAR,Carolinas,SUN,Solar,Mountain,Mountain,28338,megawatthours
2022-10-25,NEVP,Nevada Power Company,SUN,Solar,Mountain,Mountain,14487,megawatthours
2022-10-25,PNM,Public Service Company of New Mexico,SUN,Solar,Mountain,Mountain,3562,megawatthours
2022-10-25,PACW,PacifiCorp West,SUN,Solar,Arizona,Arizona,1629,megawatthours
2022-10-25,SC,South Carolina Public Service Authority,SUN,Solar,Eastern,Eastern,485,megawatthours
2022-10-25,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Arizona,Arizona,1607,megawatthours
2022-10-25,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Central,Central,1003,megawatthours
2022-10-24,MIDW,Midwest,SUN,Solar,Mountain,Mountain,8451,megawatthours
2022-10-24,CAR,Carolinas,SUN,Solar,Central,Central,28332,megawatthours
2022-10-27,US48,United States Lower 48,SUN,Solar,Arizona,Arizona,315769,megawatthours
2022-10-27,NY,New York,SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-27,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Mountain,Mountain,14755,megawatthours
2022-10-27,CAR,Carolinas,SUN,Solar,Pacific,Pacific,24604,megawatthours
2022-10-28,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Pacific,Pacific,1219,megawatthours
2022-10-27,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Arizona,Arizona,10149,megawatthours
2022-10-28,BPAT,Bonneville Power Administration,SUN,Solar,Mountain,Mountain,513,megawatthours
2022-10-28,PNM,Public Service Company of New Mexico,SUN,Solar,Eastern,Eastern,3431,megawatthours
2022-10-27,FPL,Florida Power & Light Co.,SUN,Solar,Mountain,Mountain,21417,megawatthours
2022-10-28,BPAT,Bonneville Power Administration,SUN,Solar,Central,Central,514,megawatthours
2022-10-27,CPLW,Duke Energy Progress West,SUN,Solar,Arizona,Arizona,4,megawatthours
2022-10-28,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Mountain,Mountain,17,megawatthours
2022-10-28,CISO,California Independent System Operator,SUN,Solar,Arizona,Arizona,88338,megawatthours
2022-10-28,IPCO,Idaho Power Company,SUN,Solar,Arizona,Arizona,1208,megawatthours
2022-10-27,MIDA,Mid-Atlantic,SUN,Solar,Mountain,Mountain,21008,megawatthours
2022-10-27,NYIS,New York Independent System Operator,SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-28,NEVP,Nevada Power Company,SUN,Solar,Pacific,Pacific,15470,megawatthours
2022-10-27,NE,New England,SUN,Solar,Central,Central,3093,megawatthours
2022-10-28,NY,New York,SUN,Solar,Eastern,Eastern,0,megawatthours
2022-10-28,NW,Northwest,SUN,Solar,Central,Central,38960,megawatthours
2022-10-28,PJM,"PJM Interconnection, LLC",SUN,Solar,Eastern,Eastern,12452,megawatthours
2022-10-27,SEC,Seminole Electric Cooperative,SUN,Solar,Pacific,Pacific,9,megawatthours
2022-10-27,DUK,Duke Energy Carolinas,SUN,Solar,Mountain,Mountain,5518,megawatthours
2022-10-28,JEA,JEA,SUN,Solar,Eastern,Eastern,38,megawatthours
2022-10-28,IID,Imperial Irrigation District,SUN,Solar,Pacific,Pacific,3618,megawatthours
2022-10-28,CISO,California Independent System Operator,SUN,Solar,Central,Central,88338,megawatthours
2022-10-28,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Eastern,Eastern,3255,megawatthours
2022-10-27,CENT,Central,SUN,Solar,Mountain,Mountain,710,megawatthours
2022-10-28,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-27,FLA,Florida,SUN,Solar,Arizona,Arizona,30852,megawatthours
2022-10-24,CPLW,Duke Energy Progress West,SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-24,FLA,Florida,SUN,Solar,Pacific,Pacific,33090,megawatthours
2022-10-24,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Central,Central,5176,megawatthours
2022-10-24,NYIS,New York Independent System Operator,SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-24,FPL,Florida Power & Light Co.,SUN,Solar,Central,Central,22129,megawatthours
2022-10-25,PJM,"PJM Interconnection, LLC",SUN,Solar,Eastern,Eastern,7012,megawatthours
2022-10-24,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Central,Central,6517,megawatthours
2022-10-25,SW,Southwest,SUN,Solar,Mountain,Mountain,16494,megawatthours
2022-10-25,MIDA,Mid-Atlantic,SUN,Solar,Eastern,Eastern,7012,megawatthours
2022-10-25,SW,Southwest,SUN,Solar,Arizona,Arizona,16527,megawatthours
2022-10-25,PACE,PacifiCorp East,SUN,Solar,Eastern,Eastern,7853,megawatthours
2022-10-24,SE,Southeast,SUN,Solar,Mountain,Mountain,9552,megawatthours
2022-10-24,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Mountain,Mountain,43676,megawatthours
2022-10-25,CISO,California Independent System Operator,SUN,Solar,Central,Central,92307,megawatthours
2022-10-27,SC,South Carolina Public Service Authority,SUN,Solar,Mountain,Mountain,344,megawatthours
2022-10-27,PACE,PacifiCorp East,SUN,Solar,Arizona,Arizona,10540,megawatthours
2022-10-28,NW,Northwest,SUN,Solar,Mountain,Mountain,38959,megawatthours
2022-10-27,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,SUN,Solar,Pacific,Pacific,76,megawatthours
2022-10-27,NWMT,NorthWestern Corporation,SUN,Solar,Pacific,Pacific,53,megawatthours
2022-10-27,PSCO,Public Service Company of Colorado,SUN,Solar,Arizona,Arizona,1059,megawatthours
2022-10-27,NE,New England,SUN,Solar,Mountain,Mountain,3093,megawatthours
2022-10-28,BPAT,Bonneville Power Administration,SUN,Solar,Eastern,Eastern,514,megawatthours
2022-10-27,FLA,Florida,SUN,Solar,Central,Central,30852,megawatthours
2022-10-27,CPLE,Duke Energy Progress East,SUN,Solar,Pacific,Pacific,13406,megawatthours
2022-10-28,TEX,Texas,SUN,Solar,Central,Central,31219,megawatthours
2022-10-27,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Arizona,Arizona,5331,megawatthours
2022-10-28,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Arizona,Arizona,3275,megawatthours
2022-10-27,TEC,Tampa Electric Company,SUN,Solar,Arizona,Arizona,3116,megawatthours
2022-10-28,IID,Imperial Irrigation District,SUN,Solar,Eastern,Eastern,3618,megawatthours
2022-10-27,NYIS,New York Independent System Operator,SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-27,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Mountain,Mountain,49457,megawatthours
2022-10-28,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Eastern,Eastern,1020,megawatthours
2022-10-28,AZPS,Arizona Public Service Company,SUN,Solar,Central,Central,4272,megawatthours
2022-10-28,PSCO,Public Service Company of Colorado,SUN,Solar,Eastern,Eastern,6111,megawatthours
2022-10-28,PACW,PacifiCorp West,SUN,Solar,Central,Central,1272,megawatthours
2022-10-28,SE,Southeast,SUN,Solar,Eastern,Eastern,7718,megawatthours
2022-10-28,PSCO,Public Service Company of Colorado,SUN,Solar,Central,Central,6113,megawatthours
2022-10-28,PACW,PacifiCorp West,SUN,Solar,Eastern,Eastern,1272,megawatthours
2022-10-28,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Eastern,Eastern,3275,megawatthours
2022-10-28,CAL,California,SUN,Solar,Pacific,Pacific,100158,megawatthours
2022-10-28,NWMT,NorthWestern Corporation,SUN,Solar,Mountain,Mountain,49,megawatthours
2022-10-28,WALC,Western Area Power Administration - Desert Southwest Region,SUN,Solar,Eastern,Eastern,1597,megawatthours
2022-10-28,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Pacific,Pacific,7229,megawatthours
2022-10-25,PNM,Public Service Company of New Mexico,SUN,Solar,Central,Central,3562,megawatthours
2022-10-25,IID,Imperial Irrigation District,SUN,Solar,Mountain,Mountain,3940,megawatthours
2022-10-24,TEC,Tampa Electric Company,SUN,Solar,Mountain,Mountain,3823,megawatthours
2022-10-24,PJM,"PJM Interconnection, LLC",SUN,Solar,Mountain,Mountain,14205,megawatthours
2022-10-25,PNM,Public Service Company of New Mexico,SUN,Solar,Pacific,Pacific,3561,megawatthours
2022-10-25,NWMT,NorthWestern Corporation,SUN,Solar,Eastern,Eastern,67,megawatthours
2022-10-25,NEVP,Nevada Power Company,SUN,Solar,Arizona,Arizona,14467,megawatthours
2022-10-24,DUK,Duke Energy Carolinas,SUN,Solar,Mountain,Mountain,5930,megawatthours
2022-10-25,TEN,Tennessee,SUN,Solar,Central,Central,1179,megawatthours
2022-10-24,NY,New York,SUN,Solar,Central,Central,0,megawatthours
2022-10-25,PSEI,"Puget Sound Energy, Inc.",SUN,Solar,Central,Central,27,megawatthours
2022-10-24,NWMT,NorthWestern Corporation,SUN,Solar,Pacific,Pacific,70,megawatthours
2022-10-25,BPAT,Bonneville Power Administration,SUN,Solar,Pacific,Pacific,705,megawatthours
2022-10-25,NWMT,NorthWestern Corporation,SUN,Solar,Mountain,Mountain,67,megawatthours
2022-10-25,SOCO,"Southern Company Services, Inc. - Trans",SUN,Solar,Central,Central,7937,megawatthours
2022-10-25,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Central,Central,5766,megawatthours
2022-10-25,IID,Imperial Irrigation District,SUN,Solar,Pacific,Pacific,3940,megawatthours
2022-10-25,PSCO,Public Service Company of Colorado,SUN,Solar,Mountain,Mountain,5460,megawatthours
2022-10-25,SRP,Salt River Project Agricultural Improvement and Power District,SUN,Solar,Eastern,Eastern,3333,megawatthours
2022-10-25,TVA,Tennessee Valley Authority,SUN,Solar,Central,Central,1179,megawatthours
2022-10-24,FPL,Florida Power & Light Co.,SUN,Solar,Pacific,Pacific,22279,megawatthours
2022-10-28,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Arizona,Arizona,1020,megawatthours
2022-10-27,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Mountain,Mountain,5331,megawatthours
2022-10-27,PJM,"PJM Interconnection, LLC",SUN,Solar,Central,Central,21009,megawatthours
2022-10-28,EPE,El Paso Electric Company,SUN,Solar,Eastern,Eastern,821,megawatthours
2022-10-28,TEPC,Tucson Electric Power,SUN,Solar,Eastern,Eastern,2975,megawatthours
2022-10-28,NEVP,Nevada Power Company,SUN,Solar,Eastern,Eastern,15472,megawatthours
2022-10-28,LDWP,Los Angeles Department of Water and Power,SUN,Solar,Arizona,Arizona,7229,megawatthours
2022-10-28,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Eastern,Eastern,0,megawatthours
2022-10-28,EPE,El Paso Electric Company,SUN,Solar,Arizona,Arizona,821,megawatthours
2022-10-28,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-27,FPL,Florida Power & Light Co.,SUN,Solar,Central,Central,21417,megawatthours
2022-10-27,CENT,Central,SUN,Solar,Pacific,Pacific,710,megawatthours
2022-10-27,ISNE,ISO New England,SUN,Solar,Pacific,Pacific,3093,megawatthours
2022-10-28,CENT,Central,SUN,Solar,Central,Central,1296,megawatthours
2022-10-28,PACW,PacifiCorp West,SUN,Solar,Arizona,Arizona,1272,megawatthours
2022-10-28,AZPS,Arizona Public Service Company,SUN,Solar,Pacific,Pacific,4215,megawatthours
2022-10-27,NWMT,NorthWestern Corporation,SUN,Solar,Arizona,Arizona,53,megawatthours
2022-10-28,SCEG,"Dominion Energy South Carolina, Inc.",SUN,Solar,Eastern,Eastern,4965,megawatthours
2022-10-27,SWPP,Southwest Power Pool,SUN,Solar,Arizona,Arizona,710,megawatthours
2022-10-27,CPLE,Duke Energy Progress East,SUN,Solar,Mountain,Mountain,13405,megawatthours
2022-10-28,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Mountain,Mountain,1219,megawatthours
2022-10-27,MIDW,Midwest,SUN,Solar,Central,Central,14831,megawatthours
2022-10-27,CENT,Central,SUN,Solar,Arizona,Arizona,710,megawatthours
2022-10-27,NW,Northwest,SUN,Solar,Arizona,Arizona,34315,megawatthours
2022-10-25,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Eastern,Eastern,0,megawatthours
2022-10-25,WACM,Western Area Power Administration - Rocky Mountain Region,SUN,Solar,Eastern,Eastern,1003,megawatthours
2022-10-25,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Pacific,Pacific,1038,megawatthours
2022-10-25,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Mountain,Mountain,0,megawatthours
2022-10-24,CPLW,Duke Energy Progress West,SUN,Solar,Pacific,Pacific,0,megawatthours
2022-10-25,NEVP,Nevada Power Company,SUN,Solar,Pacific,Pacific,14467,megawatthours
2022-10-25,BPAT,Bonneville Power Administration,SUN,Solar,Arizona,Arizona,705,megawatthours
2022-10-24,US48,United States Lower 48,SUN,Solar,Pacific,Pacific,301280,megawatthours
2022-10-24,MIDA,Mid-Atlantic,SUN,Solar,Mountain,Mountain,14205,megawatthours
2022-10-25,US48,United States Lower 48,SUN,Solar,Eastern,Eastern,323741,megawatthours
2022-10-25,SE,Southeast,SUN,Solar,Eastern,Eastern,7939,megawatthours
2022-10-24,TEX,Texas,SUN,Solar,Mountain,Mountain,43676,megawatthours
2022-10-24,CAR,Carolinas,SUN,Solar,Pacific,Pacific,28339,megawatthours
2022-10-24,US48,United States Lower 48,SUN,Solar,Mountain,Mountain,301194,megawatthours
2022-10-25,CAR,Carolinas,SUN,Solar,Eastern,Eastern,24137,megawatthours
2022-10-25,FPL,Florida Power & Light Co.,SUN,Solar,Eastern,Eastern,22735,megawatthours
2022-10-25,SWPP,Southwest Power Pool,SUN,Solar,Eastern,Eastern,1551,megawatthours
2022-10-25,TEN,Tennessee,SUN,Solar,Eastern,Eastern,1176,megawatthours
2022-10-24,MIDW,Midwest,SUN,Solar,Central,Central,8452,megawatthours
2022-10-25,BANC,Balancing Authority of Northern California,SUN,Solar,Mountain,Mountain,1232,megawatthours
2022-10-25,FPC,"Duke Energy Florida, Inc.",SUN,Solar,Eastern,Eastern,4905,megawatthours
2022-10-24,FMPP,Florida Municipal Power Pool,SUN,Solar,Central,Central,1195,megawatthours
2022-10-25,GRID,"Gridforce Energy Management, LLC",SUN,Solar,Eastern,Eastern,1037,megawatthours
2022-10-24,ISNE,ISO New England,SUN,Solar,Pacific,Pacific,380,megawatthours
2022-10-25,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Central,Central,0,megawatthours
2022-10-25,BPAT,Bonneville Power Administration,SUN,Solar,Central,Central,708,megawatthours
2022-10-24,TEC,Tampa Electric Company,SUN,Solar,Central,Central,3823,megawatthours
2022-10-25,ERCO,"Electric Reliability Council of Texas, Inc.",SUN,Solar,Eastern,Eastern,86890,megawatthours
2022-10-25,AVRN,"Avangrid Renewables, LLC",SUN,Solar,Arizona,Arizona,0,megawatthours
2022-10-24,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Mountain,Mountain,8385,megawatthours
2022-10-24,PJM,"PJM Interconnection, LLC",SUN,Solar,Arizona,Arizona,14191,megawatthours
2022-10-27,TEC,Tampa Electric Company,SUN,Solar,Pacific,Pacific,3116,megawatthours
2022-10-28,BANC,Balancing Authority of Northern California,SUN,Solar,Pacific,Pacific,973,megawatthours
2022-10-27,TAL,City of Tallahassee,SUN,Solar,Mountain,Mountain,395,megawatthours
